path,bytes,classification,recommended_action,rationale
archive/forensic_exports/reports_forensic_export/source_export/runtime/tools/project_scanner.py,3738,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/tools/rhcsa_search.py,22225,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/tools/shell_tools.py,1407,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/tools/system_info.py,1234,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/tools/validator.py,7844,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/tools/web_reader.py,872,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/runtime/webapp.py,5272,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/state/model_config.json,36,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/state/providers.json,205,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/tests/test_aoia_determinism.py,1992,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/tests/test_epistemic_kernel.py,1712,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/tests/test_epistemic_registry.py,3299,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/tests/test_epistemic_safeguards.py,3012,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/tests/test_executor_containment.py,1863,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/tests/test_knowledge_validator.py,3940,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/tests/test_linux_retrieval.py,2928,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/tests/test_main.py,19366,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/tests/test_rhcsa_retrieval.py,2446,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/source_export/tests/test_routing_boundary.py,6708,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/forensic_exports/reports_forensic_export/validation_report.md,1643,HISTORICAL_FORENSIC_EXPORT,KEEP_NOW_ARCHIVE_AFTER_REVIEWS,Large historical duplicate/export; preserve through NLnet/NVIDIA review
archive/historical_planning/README.md,680,HISTORICAL_ARCHIVE,KEEP,Historical planning/quarantine/provenance material
archive/historical_planning/root/AOIA_CANONICAL_STRUCTURE_PLAN.md,2753,HISTORICAL_ARCHIVE,KEEP,Historical planning/quarantine/provenance material
archive/historical_planning/root/AOIA_CONTAMINATION_REPORT.md,3806,HISTORICAL_ARCHIVE,KEEP,Historical planning/quarantine/provenance material
archive/historical_planning/root/AOIA_DEPENDENCY_GRAPH.md,2573,HISTORICAL_ARCHIVE,KEEP,Historical planning/quarantine/provenance material
archive/historical_planning/root/AOIA_ENVIRONMENT_AUDIT.md,9620,HISTORICAL_ARCHIVE,KEEP,Historical planning/quarantine/provenance material
archive/historical_planning/root/AOIA_RUNTIME_BOUNDARY_RECOMMENDATION.md,2523,HISTORICAL_ARCHIVE,KEEP,Historical planning/quarantine/provenance material
archive/historical_planning/root/AOIA_TRANSITIONAL_COMPONENTS.md,2908,HISTORICAL_ARCHIVE,KEEP,Historical planning/quarantine/provenance material
archive/historical_planning/root/CURRENT_MEMORY_FLOW.md,4023,HISTORICAL_ARCHIVE,KEEP,Historical planning/quarantine/provenance material
archive/historical_planning/root/MEMORY_BOUNDARY_ANALYSIS.md,3024,HISTORICAL_ARCHIVE,KEEP,Historical planning/quarantine/provenance material
archive/historical_planning/root/MEMORY_LAYER_DECOMPOSITION.md,3625,HISTORICAL_ARCHIVE,KEEP,Historical planning/quarantine/provenance material
archive/historical_planning/root/MUTABLE_STATE_ISOLATION_PLAN.md,3164,HISTORICAL_ARCHIVE,KEEP,Historical planning/quarantine/provenance material
archive/historical_planning/root/ORCHESTRATION_REMNANT_AUDIT.md,2825,HISTORICAL_ARCHIVE,KEEP,Historical planning/quarantine/provenance material
archive/historical_planning/root/ROUTING_AUTHORITY_ANALYSIS.md,3339,HISTORICAL_ARCHIVE,KEEP,Historical planning/quarantine/provenance material
archive/quarantine/README.md,340,HISTORICAL_ARCHIVE,KEEP,Historical planning/quarantine/provenance material
contradictions/README.md,305,CORE_REFERENCE,KEEP,Core project/reference material
docs/ADR/ADR-001-deterministic-routing.md,391,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/ADR/ADR-002-three-depth-model.md,341,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/ADR/ADR-003-local-first-execution.md,417,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/ADR/ADR-004-no-runtime-learning.md,347,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/ADR/ADR-005-fail-fast-philosophy.md,399,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/ADR/ADR-006-integrated-dated-evidence-review.md,1921,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/ADR/ADR-CPL-001-selective-runtime-port.md,4457,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/ADR/ADR-NZ-001-frozen-subtree-adapter.md,5426,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/ADVERSARIAL_FAILURE_REGRESSION_20260922.md,4000,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/ARCHITECTURE.md,5258,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/CODEX_BACKLOG.md,5208,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/CODEX_HANDOFF_20260924.md,4833,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/CONSTRAINTS.md,3294,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/CORE_INTEGRATION.md,7891,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/CORE_ZERO_EPISTEMIC_CONTROL_FEASIBILITY_20260922.md,4792,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/CPL_LAUNCH.md,5564,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/CPL_SOURCE_PORT_MAP.json,34330,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/ENDURANCE_3X8_CLOSURE.md,3648,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/FULL_PROJECT_TREE.txt,13263,HISTORICAL_MIGRATION_REPORT,KEEP_NOW_REVIEW_LATER,Migration/cleanup snapshot; preserve until evaluations finish
docs/GIT_HISTORY_CONTINUATION_PLAN.md,677,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/KNOWLEDGE_PACK_RULES.md,1924,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/KNOWLEDGE_PACK_SPEC.md,2131,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/LINEAGE_MAP.md,531,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/LINUX_ENGINEERING_LIBRARY.md,7900,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/LINUX_ENGINEERING_LIBRARY_REPORT.md,658,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/MODULE_READINESS_AUDIT_20260921.md,5621,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/NONZERO_CORE_INTEGRATION.md,8180,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/NONZERO_SOURCE_IMPORT_MAP.json,110551,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/NON_GOALS.md,2119,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/NV02_LITE_RUNTIME.md,7877,NVIDIA_CURRENT_EVIDENCE,KEEP,Current NVIDIA competition/reviewer evidence
docs/NV03_MEMORY_INTEGRATION.md,5074,NVIDIA_CURRENT_EVIDENCE,KEEP,Current NVIDIA competition/reviewer evidence
docs/NV04_CPL_LEARNING.md,5369,NVIDIA_CURRENT_EVIDENCE,KEEP,Current NVIDIA competition/reviewer evidence
docs/NV05_DYNAMICS.md,7092,NVIDIA_CURRENT_EVIDENCE,KEEP,Current NVIDIA competition/reviewer evidence
docs/NV06_G06_TEST_ENVIRONMENT.md,2773,NVIDIA_CURRENT_EVIDENCE,KEEP,Current NVIDIA competition/reviewer evidence
docs/NV06_PERSONAL_DELTA_CONTRACT.md,7463,NVIDIA_CURRENT_EVIDENCE,KEEP,Current NVIDIA competition/reviewer evidence
docs/NV08_COMPACT_PHEROMONE_INDEX.md,7069,NVIDIA_CURRENT_EVIDENCE,KEEP,Current NVIDIA competition/reviewer evidence
docs/NV08_TEST_MATRIX.md,2552,NVIDIA_CURRENT_EVIDENCE,KEEP,Current NVIDIA competition/reviewer evidence
docs/NV09_GUARDED_SERVICE.md,4305,NVIDIA_CURRENT_EVIDENCE,KEEP,Current NVIDIA competition/reviewer evidence
docs/NV10_ADVERSARIAL_HARDENING.md,2616,NVIDIA_CURRENT_EVIDENCE,KEEP,Current NVIDIA competition/reviewer evidence
docs/NV11_MEMORY_VALUE_BENCHMARK.md,4793,NVIDIA_CURRENT_EVIDENCE,KEEP,Current NVIDIA competition/reviewer evidence
docs/NVIDIA_FINAL_WEEK_GAP_MATRIX.md,6422,NVIDIA_CURRENT_EVIDENCE,KEEP,Current NVIDIA competition/reviewer evidence
docs/NVIDIA_FINAL_WEEK_PROGRESS.md,33520,NVIDIA_CURRENT_EVIDENCE,KEEP,Current NVIDIA competition/reviewer evidence
docs/OPENAI_WORKFLOW_FEEDBACK_DRAFT.md,5706,INTERNAL_WORKFLOW_DRAFT,KEEP_NOW_REVIEW_LATER,Not required for product review; move/archive after evaluations if desired
docs/OPENROUTER_CPL_3_FREE_OBSERVERS.md,3333,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/PHASE1_COMPLETE_REPORT.md,4355,HISTORICAL_MIGRATION_REPORT,KEEP_NOW_REVIEW_LATER,Migration/cleanup snapshot; preserve until evaluations finish
docs/PHASE1_POSTCHECK.md,4257,HISTORICAL_MIGRATION_REPORT,KEEP_NOW_REVIEW_LATER,Migration/cleanup snapshot; preserve until evaluations finish
docs/PHASE1_STRUCTURE_REPORT.md,3731,HISTORICAL_MIGRATION_REPORT,KEEP_NOW_REVIEW_LATER,Migration/cleanup snapshot; preserve until evaluations finish
docs/PHASE2_DUPLICATION_SCAN.md,1914,HISTORICAL_MIGRATION_REPORT,KEEP_NOW_REVIEW_LATER,Migration/cleanup snapshot; preserve until evaluations finish
docs/PHASE2_MIGRATION_REPORT.md,4393,HISTORICAL_MIGRATION_REPORT,KEEP_NOW_REVIEW_LATER,Migration/cleanup snapshot; preserve until evaluations finish
docs/PHASE2_UNCLASSIFIED_ITEMS.md,1298,HISTORICAL_MIGRATION_REPORT,KEEP_NOW_REVIEW_LATER,Migration/cleanup snapshot; preserve until evaluations finish
docs/PHASE3_DEPENDENCY_RISKS.md,1945,HISTORICAL_MIGRATION_REPORT,KEEP_NOW_REVIEW_LATER,Migration/cleanup snapshot; preserve until evaluations finish
docs/PHASE3_GOVERNANCE_PREP_REPORT.md,2589,HISTORICAL_MIGRATION_REPORT,KEEP_NOW_REVIEW_LATER,Migration/cleanup snapshot; preserve until evaluations finish
docs/PHASE3_RUNTIME_PREP_STATUS.md,1964,HISTORICAL_MIGRATION_REPORT,KEEP_NOW_REVIEW_LATER,Migration/cleanup snapshot; preserve until evaluations finish
docs/PRE_CODEX_TECHNICAL_AUDIT.md,16659,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/PRE_PHASE1_CONFLICT_SCAN.md,3651,HISTORICAL_MIGRATION_REPORT,KEEP_NOW_REVIEW_LATER,Migration/cleanup snapshot; preserve until evaluations finish
docs/README.md,277,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/REPOSITORY_CONSTITUTION.md,2448,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/REPOSITORY_STATE_REPORT.md,9947,HISTORICAL_MIGRATION_REPORT,KEEP_NOW_REVIEW_LATER,Migration/cleanup snapshot; preserve until evaluations finish
docs/REPO_STRUCTURE.md,1920,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/REPRODUCIBILITY_REPORT.md,2536,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/REVIEWER_CLEANUP_20260922.md,1442,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/REVIEWER_QUICKSTART.md,2467,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/RHCSA_ENGINE_REVIEW.md,2242,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/ROADMAP_2_1_CLOSURE.md,8329,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/ROADMAP_4_MONTHS.md,3545,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/ROADMAP_HISTORY_AND_GAP_ANALYSIS.md,8988,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/RUNTIME_BOUNDARY.md,345,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/TAXONOMY_NORMALIZATION_REPORT.md,1885,HISTORICAL_MIGRATION_REPORT,KEEP_NOW_REVIEW_LATER,Migration/cleanup snapshot; preserve until evaluations finish
docs/TEST_CONSTITUTION.md,1105,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/TRANSFER_CONTENT_REPORT.txt,4840,HISTORICAL_MIGRATION_REPORT,KEEP_NOW_REVIEW_LATER,Migration/cleanup snapshot; preserve until evaluations finish
docs/TROUBLESHOOTING.md,2958,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/architecture/AOIA_MEMORY_MODEL.md,14886,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/architecture/FORBIDDEN_MEMORY_FLOWS.md,5776,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/architecture/MEMORY_LAYER_ACCESS_MATRIX.md,5220,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/audit/AOIA_BOOT_BLOCKERS.md,3515,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/AOIA_CLEANUP_CLASSIFICATION.md,8354,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/AOIA_CLEANUP_EXECUTION_SEQUENCE.md,4019,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/AOIA_CLEANUP_HEALTHCHECK.md,1974,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/AOIA_CLEANUP_PHASE1_WEB_INFORMED_MASTER_REPORT.md,5904,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/AOIA_CLEANUP_REPO_IDENTITY.md,1646,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/AOIA_FINAL_PUBLIC_CREDIBILITY_CLOSURE_REPORT_28_MAY.md,5581,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/AOIA_FUTURE_COMPATIBILITY_NOTES.md,1799,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/AOIA_LICENSE_CHECK_NOTE_28_MAY.md,1923,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/AOIA_NANO_CORE_MAPPING.md,2826,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/AOIA_PROVENANCE_STANDARD_MAPPING.md,3529,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/AOIA_PUBLIC_ENTRY_PHASE_CLOSURE_REPORT_28_MAY.md,5649,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/AOIA_RHCSA_KNOWLEDGE_SEPARATION_PLAN.md,2931,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/AOIA_SINGLE_EVENT_LEDGER_PLAN.md,3093,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/GT2_28_05_BOOT_FIX_REPORT.md,6765,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/GT3_28_05_CLOSURE_CHECK_REPORT.md,2982,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/GT3_28_05_RUNTIME_STATE_GITIGNORE_REPORT.md,6513,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/GT4_28_05_CLOSURE_REPORT.md,4569,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/GT5_28_05_FINAL_COMMIT_PUSH_REPORT.md,1584,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/GT6B_28_05_CLOSURE_CHECK_REPORT.md,3972,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/GT6B_28_05_COMMIT_PUSH_FINAL_REPORT.md,1936,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/GT6B_28_05_FULL_FILE_MANIFEST_AUDIT_REPORT.md,30623,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/GT6B_28_05_FULL_FILE_MANIFEST_INVENTORY.csv,139306,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/GT6B_28_05_FULL_FILE_MANIFEST_INVENTORY.json,407952,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/GT6_28_05_CLOSURE_CHECK_REPORT.md,3423,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/GT6_28_05_COMMIT_PUSH_FINAL_REPORT.md,1777,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/GT6_28_05_DOCUMENT_AUTHORITY_INVENTORY.json,27190,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/GT6_28_05_STALE_DOCS_FORENSIC_EXPORTS_AUDIT_REPORT.md,11522,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/GT7_28_05_BATCH1_ADR_RESOLUTION_REPORT.md,4991,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/GT7_28_05_BATCH2_ROOT_STALE_MARKDOWN_RELOCATION_REPORT.md,5496,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/GT7_28_05_BATCH3_FORENSIC_EXPORTS_ARCHIVE_REPORT.md,3946,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/GT7_28_05_CONTROLLED_CLEANUP_PLAN.md,10850,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/GT7_28_05_PROPOSED_MOVE_MAP.json,18546,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/TUI_PHASE3_FORENSIC_REVIEW_28_MAY.md,11196,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/audit/TUI_PHASE3_POSTPONE_STASH_REPORT_28_MAY.md,3192,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/checkpoints/2026-05-23/AOIA_DAILY_CHECKPOINT.md,10920,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/checkpoints/2026-05-23/NEXT_ACTIONS.md,2638,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/forensic-runtime-audit/CANONICAL_REFACTOR_PREP.md,4669,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/forensic-runtime-audit/CURRENT_RUNTIME_TOPOLOGY.md,5954,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/forensic-runtime-audit/MEMORY_CONTAMINATION_MAP.md,4838,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/forensic-runtime-audit/RUNTIME_BOUNDARY_VIOLATIONS.md,7048,HISTORICAL_AUDIT,KEEP,Audit/stabilization evidence; not primary current instructions
docs/governance/APPEND_ONLY_PROVENANCE_CONTRACT.md,851,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/governance/EVIDENCE_WRITE_CONTRACT.md,1879,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/governance/EXTERNAL_MODEL_OUTPUT_POLICY.md,1995,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/governance/GOVERNANCE_IMPLEMENTATION_STATUS.md,2513,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/governance/IMPLEMENTED_CAPABILITIES.md,4718,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/governance/PROVENANCE_VERIFICATION_CONTRACT.md,753,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/governance/TEST_ENVIRONMENT_POLICY.md,3537,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/historical/adr_legacy/0001-keep-aoia-isolated.md,1311,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/historical/adr_legacy/0002-minimal-deterministic-router-skeleton.md,1101,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/historical/adr_legacy/0003-immutable-startup-configuration.md,1086,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/historical/adr_legacy/0004-stdout-only-plain-text-logging.md,887,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/historical/adr_legacy/0005-test-constitution-determinism-first.md,875,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/historical/adr_legacy/README.md,411,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/integration/NONZERO_CLOUDOPS_CONVERGENCE_MAP.json,9088,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/integration/NONZERO_CLOUDOPS_CONVERGENCE_MAP.md,9179,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/integration/NONZERO_ONE_SYSTEM_RETIREMENT.md,6591,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/linux-engineering/README.md,2471,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/modules/CRITICAL_PROMPT_LOOP.md,9254,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/modules/DATED_EVIDENCE_REVIEW.md,3438,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/modules/NONZERO_CLOUDOPS_NATIVE_CONTRACT.md,11163,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/nms/FAILURE_MODES.md,3954,GRANT_NLNET_CONTEXT,KEEP,Grant/NLnet reviewer context; preserve during evaluation
docs/nms/GLOSSARY.md,5124,GRANT_NLNET_CONTEXT,KEEP,Grant/NLnet reviewer context; preserve during evaluation
docs/nms/LSC_NEUTRINO_CASE_STUDY_PROTOCOL.md,3159,GRANT_NLNET_CONTEXT,KEEP,Grant/NLnet reviewer context; preserve during evaluation
docs/nms/MODEL_AUDIT_MATRIX.md,3461,GRANT_NLNET_CONTEXT,KEEP,Grant/NLnet reviewer context; preserve during evaluation
docs/nms/NLNET_UPDATE_SUMMARY.md,5503,GRANT_NLNET_CONTEXT,KEEP,Grant/NLnet reviewer context; preserve during evaluation
docs/nms/README.md,2102,GRANT_NLNET_CONTEXT,KEEP,Grant/NLnet reviewer context; preserve during evaluation
docs/nms/ROADMAP_4_MONTHS.md,3031,GRANT_NLNET_CONTEXT,KEEP,Grant/NLnet reviewer context; preserve during evaluation
docs/nms/STRESS_TEST_PROTOCOL.md,4197,GRANT_NLNET_CONTEXT,KEEP,Grant/NLnet reviewer context; preserve during evaluation
docs/nv01/ARCHITECTURE_DECISIONS.md,3206,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/nv01/CONTRACT_MAP.md,7048,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/nv01/FOUNDATION.md,6504,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/provenance/NONZERO_CLOUDOPS.md,8348,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/provenance/NONZERO_CLOUDOPS_NATIVE_MAP.json,7755,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
docs/provenance/NONZERO_CLOUDOPS_RETIREMENT_LOCK.json,2695,CURRENT_OR_REFERENCE_DOC,KEEP,Current/reference documentation
